,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
43,2004-01-01,0.5761929843697915,0.4786690837244977,0.6358099270825172,0.5761929843697915,0.5761929843697915,-0.016048364537358868,-0.016048364537358868,-0.016048364537358868,-0.016048364537358868,-0.016048364537358868,-0.016048364537358868,0.0,0.0,0.0,0.5601446198324326
44,2005-01-01,0.5957850693288496,0.5044746729724671,0.6653649921294053,0.5957850693288496,0.5957850693288496,-0.014066773938425432,-0.014066773938425432,-0.014066773938425432,-0.014066773938425432,-0.014066773938425432,-0.014066773938425432,0.0,0.0,0.0,0.5817182953904241
45,2006-01-01,0.6153236240011343,0.5217442034043346,0.681131034619378,0.6153236240011343,0.6153236240011343,-0.012335498333337252,-0.012335498333337252,-0.012335498333337252,-0.012335498333337252,-0.012335498333337252,-0.012335498333337252,0.0,0.0,0.0,0.602988125667797
46,2007-01-01,0.6348621790520699,0.5433118935343447,0.701305979042111,0.6348621790520699,0.6348621790520699,-0.012995576452685847,-0.012995576452685847,-0.012995576452685847,-0.012995576452685847,-0.012995576452685847,-0.012995576452685847,0.0,0.0,0.0,0.621866602599384
47,2008-01-01,0.6544007341030053,0.5563128516161843,0.718044538659379,0.6544007341030053,0.6544007341030053,-0.016048364537391963,-0.016048364537391963,-0.016048364537391963,-0.016048364537391963,-0.016048364537391963,-0.016048364537391963,0.0,0.0,0.0,0.6383523695656133
48,2009-01-01,0.6739928270055687,0.5798941922098239,0.7451540064287459,0.6739928270055687,0.6739928270055687,-0.014066773938459365,-0.014066773938459365,-0.014066773938459365,-0.014066773938459365,-0.014066773938459365,-0.014066773938459365,0.0,0.0,0.0,0.6599260530671094
49,2010-01-01,0.6935313895996552,0.5923905707338679,0.7630571965439705,0.6935313895996552,0.6935313895996552,-0.01233549833333411,-0.01233549833333411,-0.01233549833333411,-0.01233549833333411,-0.01233549833333411,-0.01233549833333411,0.0,0.0,0.0,0.6811958912663211
50,2011-01-01,0.7130699521937418,0.6184346032293387,0.7755426060898575,0.7130699521937418,0.7130699521937418,-0.012995576452698415,-0.012995576452698415,-0.012995576452698415,-0.012995576452698415,-0.012995576452698415,-0.012995576452698415,0.0,0.0,0.0,0.7000743757410434
51,2012-01-01,0.7326085147878283,0.6386006813509594,0.7987336474723482,0.7326085147878283,0.7326085147878283,-0.016048364537391963,-0.016048364537391963,-0.016048364537391963,-0.016048364537391963,-0.016048364537391963,-0.016048364537391963,0.0,0.0,0.0,0.7165601502504363
52,2013-01-01,0.7522006076903917,0.6526781978701032,0.8186956154606577,0.7522006076903917,0.7522006076903917,-0.014066773938470467,-0.014066773938470467,-0.014066773938470467,-0.014066773938470467,-0.014066773938470467,-0.014066773938470467,0.0,0.0,0.0,0.7381338337519212
53,2014-01-01,0.7717391702844782,0.6780990700648222,0.8383047673655982,0.7717391702844782,0.7717391702844782,-0.012335498333328036,-0.012335498333328036,-0.012335498333328036,-0.012335498333328036,-0.012335498333328036,-0.012335498333328036,0.0,0.0,0.0,0.7594036719511502
54,2015-01-01,0.7912777328785647,0.7024779856400255,0.8586125213895802,0.7912777328785647,0.7912777328785647,-0.012995576452694854,-0.012995576452694854,-0.012995576452694854,-0.012995576452694854,-0.012995576452694854,-0.012995576452694854,0.0,0.0,0.0,0.7782821564258698
55,2016-01-01,0.8108162954726511,0.714132347543671,0.8737976219512756,0.8108162954726511,0.8108162954726511,-0.016048364537394267,-0.016048364537394267,-0.016048364537394267,-0.016048364537394267,-0.016048364537394267,-0.016048364537394267,0.0,0.0,0.0,0.7947679309352569
