,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
29,1988-01-01,0.05511245850192199,0.1706620249506817,0.42311196792705236,0.05511245850192199,0.05511245850192199,0.24298766737059269,0.24298766737059269,0.24298766737059269,0.24298766737059269,0.24298766737059269,0.24298766737059269,0.0,0.0,0.0,0.29810012587251467
30,1989-01-01,0.07195422333880142,0.2175351103775831,0.47810153580195086,0.07195422333880142,0.07195422333880142,0.2722960469130942,0.2722960469130942,0.2722960469130942,0.2722960469130942,0.2722960469130942,0.2722960469130942,0.0,0.0,0.0,0.34425027025189564
31,1990-01-01,0.08874997242476022,0.23498200782814407,0.49111716273043626,0.08874997242476022,0.08874997242476022,0.27156173999999755,0.27156173999999755,0.27156173999999755,0.27156173999999755,0.27156173999999755,0.27156173999999755,0.0,0.0,0.0,0.3603117124247578
32,1991-01-01,0.10554673141433608,0.23606837698231078,0.48889996169891736,0.10554673141433608,0.10554673141433608,0.2617889148564085,0.2617889148564085,0.2617889148564085,0.2617889148564085,0.2617889148564085,0.2617889148564085,0.0,0.0,0.0,0.36733564627074455
33,1992-01-01,0.12234349040391199,0.23689262537507688,0.4903476429848161,0.12234349040391199,0.12234349040391199,0.24298766737056007,0.24298766737056007,0.24298766737056007,0.24298766737056007,0.24298766737056007,0.24298766737056007,0.0,0.0,0.0,0.36533115777447206
34,1993-01-01,0.1391884181527019,0.2805670677436016,0.543159385477647,0.1391884181527019,0.1391884181527019,0.2722960469131214,0.2722960469131214,0.2722960469131214,0.2722960469131214,0.2722960469131214,0.2722960469131214,0.0,0.0,0.0,0.4114844650658233
35,1994-01-01,0.15598732150873534,0.28959462986167095,0.560704387667861,0.15598732150873534,0.15598732150873534,0.2715617399999958,0.2715617399999958,0.2715617399999958,0.2715617399999958,0.2715617399999958,0.2715617399999958,0.0,0.0,0.0,0.4275490615087311
36,1995-01-01,0.17279752780136262,0.29926593673112567,0.5614708573564985,0.17279752780136262,0.17279752780136262,0.2617889148564157,0.2617889148564157,0.2617889148564157,0.2617889148564157,0.2617889148564157,0.2617889148564157,0.0,0.0,0.0,0.43458644265777835
37,1996-01-01,0.18960773409398987,0.31010218031424186,0.5628159630229627,0.18960773409398987,0.18960773409398987,0.24298766737050664,0.24298766737050664,0.24298766737050664,0.24298766737050664,0.24298766737050664,0.24298766737050664,0.0,0.0,0.0,0.4325954014644965
38,1997-01-01,0.206476538826851,0.3491587389515087,0.6001320086623887,0.206476538826851,0.206476538826851,0.2722960469131196,0.2722960469131196,0.2722960469131196,0.2722960469131196,0.2722960469131196,0.2722960469131196,0.0,0.0,0.0,0.4787725857399706
